Source,Grinders & Brewers,504285.041343689,East,Subscription Renewal Service,211,8b37abf3-4486-4871-8768-982d137116f5,341.821573859767,High-Capacity French Press,97145.8144683838,2023,1,245,0.199853893057328,Minimalist Keychain,4cabc9cc-62ac-4315-b6e9-04f78686e8bc,6746.38997268677,57.8925401088983,448,13.7671940835674,21365.2798175812,0,NULL,47708.7579345703,2023-01-02,1538.67994117737,006bc8ad-8e59-4d6f-ab38-475a02a0f952,2023-03-08,d960ec46-3288-4c77-82ec-5c1304a160ee,2023-01-10,2025-11-19,5596.29990386963,High,Logo Hoodie (Black),1338.94966506958,439,3.04999923706055,North,9284.79994010925,7533.65999984741,17944.1301116943,62869.4988555908,6495.56983566284,West,203473.556793213,161397.713012695,0.18528655042345,21,47.4285714285714
Q1,Subscriptions,165240.66047287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1,Accessories,75119.1196804047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1,Merchandise,65452.1703681946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1,Consumables,60973.8583602905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2,,,North,Gooseneck Electric Kettle,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2,,,South,High-Capacity French Press,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2,,,West,Decaf Blend (1kg),219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,65ab0594-c227-4bd9-816a-bd5336c91223,339.477215978834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,ee0a4bac-514b-47e0-afb3-0643ed31e7c0,316.970619320869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,3c11da88-1574-43bc-aeeb-a3913d2c26e5,315.912910699844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,ff2be8d4-a06b-4c87-aefa-1f4020ebc0e2,313.086518494979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,5a321a8f-6274-40e8-9713-8874fd99aead,306.537593154907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,5016da27-a92e-4a02-8c0d-ad1bc63a16c7,305.567362634759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,a5b44644-9115-4b94-8d6d-8175d596d31b,296.824328041077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,0f41c0a7-d3d2-4c8e-830b-125e778728d7,295.620414733887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,38a0f956-bf9f-4066-9543-2f0922289e42,292.821996154785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,c13a8e8b-51e7-45ae-a58b-980416349ae2,291.015828609467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,5bc65488-8997-4f0b-9f7c-98bc3c2a66cd,289.094992637634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,39135cde-bdde-445a-9ab0-b12b04ef66a4,288.124279203869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,3a268118-56c7-4394-b063-93cb08e65aa2,284.683036804199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,0e24031a-213b-4ac8-aba2-ca13e1134488,283.983174670826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,0dbeb864-49cc-4ff3-9ccc-3edec157aba2,283.53894283897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,4cabc9cc-62ac-4315-b6e9-04f78686e8bc,281.099582195282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,77b39e16-0010-44c1-a42e-e0de5a0cb50d,276.123209408351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,9a8ec59b-2f40-4e75-8cd4-c3e0b5428bff,274.379167636236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,dc375298-2549-4d89-b752-d6e8f0a711af,273.259042830694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,7eb4763b-0f54-4e8d-aadf-e151e3a76463,272.782604051673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,86883d26-3510-4b82-9fc7-da6d8a684b9c,268.732099834241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,4661672e-252f-4297-8b05-ba339f296241,262.319543405013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,9051e3a4-0947-48c0-8269-308d42f6e1b9,261.95928137643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,cc8645a3-a19b-4915-9cc6-2dce14049120,259.435451420871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,c773874c-adcd-4b21-9d8f-f72f3b3cb8eb,258.856815684925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,d960ec46-3288-4c77-82ec-5c1304a160ee,254.37726835771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,aff5b637-3d55-48c8-b9fc-194dfcb369ae,253.344731782612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,3e698ca1-661f-444e-b442-838fa7c4206a,253.259998321533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,1fab239d-794b-447f-8caf-a58c43886f2d,252.67549571991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,b59d7d54-a0b9-4ba0-b2c4-b174c9f051a9,252.309196853638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,76d8905a-bbc9-401c-84e7-fc20578996f0,251.790950411842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,18405ad5-5712-4ee4-84fd-9e682ad3d596,250.52277247111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,b03346eb-bbe7-454a-b978-171587166852,249.63961322491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,e5040015-0c1f-4b62-84e4-6278ebfb2842,245.193155087923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,a1d952b9-ce77-46c9-a08b-f5e62486096f,244.436313227603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,582a03eb-4c34-43b2-a8d8-fe3086df23a6,244.074731124075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,08d68de0-766e-42e3-9145-4e030f805140,242.614581267039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,f77e8ca6-870a-4191-8a37-8f36802e1308,241.837774700589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,18bce6d7-de06-47c3-87dc-67dc5c8ffe62,240.492851983933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,515d5080-8725-4a15-b600-a0b1c9761f39,238.24450044632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,540ac3ae-f70c-4b2e-9faa-e44a0dbc5c94,237.790000308644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,80ff4978-481e-4e21-a861-b4000fe3f313,236.556819568981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,d0a990c4-15fd-4ee7-88b1-26b69ecef9d4,234.516659975052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,233.411665810479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,f3e60614-ba5e-441d-8f9e-2cb6807bfc3d,229.65222146776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,229.487194976807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,242bc6b4-f80a-4862-be57-8aaf71ffca12,229.291734197865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,9f956bf5-3b88-4a3c-8cb4-d3f138bdf033,228.725453463468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,cd62b435-4559-412b-9fab-4861a5e87475,228.306396179199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,b11cf2ec-3100-4d17-a509-d5ba99e147c6,228.269280706133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,98c0cbd2-519c-4482-9c03-a77f16684ab1,227.963910641878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,192ea761-a820-472a-9594-b3c2a01a1835,227.391359502619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,524e9631-7dc4-489e-94e2-7b12f7cbc615,226.312723073092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,abfbe900-b23d-4716-a745-9bf24d0676da,224.712140764509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,c672d9cb-b74b-48ea-bff3-908ff9790632,224.337495088577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,836d1925-ab48-4775-b129-86ba759b8998,223.782960538511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,223.572220802307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,f2c0e0eb-40eb-4222-8690-7ced016ccce6,223.221147390512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,af9b8d24-2164-442d-b5dc-df1ed7d5e4a1,221.570000875564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,66d3d64f-ce87-4119-bed2-2ca019d60c79,221.271358576688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,19ebe822-7b55-4146-9fbf-7f30a95fcc27,220.554544275457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,ab24814b-7040-40d8-aa14-9a6b0fb6eb74,220.510473160517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,,,,,,96550947-3cf0-4e17-816e-b347b9a4b83a,219.686358885332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
